,Long Swap USDPLN,Short Swap USDPLN,1st Close,2nd Close,1st Exposure,2nd Exposure,Dzienny Profit,Long Swap USDNOK,Short Swap USDNOK,Daily P/L
2010-09-21,-7.739791073124406e-05,5.5164319248826304e-05,5.93403,3.02121,0.0,0,0.0,-7.633766537876127e-05,5.4408643642678e-05,0.0
2010-09-22,-7.523148148148149e-05,6.303418803418804e-05,5.88721,2.97018,0.0,0,0.0,-7.420091324200914e-05,6.217070600632244e-05,0.0
2010-09-23,-7.71604938271605e-05,5.477308294209704e-05,5.93685,2.98663,0.0,0,0.0,-7.610350076103501e-05,5.402276673741078e-05,0.0
2010-09-24,-7.53968253968254e-05,5.362654320987656e-05,5.88723,2.99466,0.0,0,0.0,-7.436399217221135e-05,5.289193302891935e-05,0.0
2010-09-27,-7.668566001899336e-05,5.438184663536776e-05,5.89664,2.94657,0.0,0,0.0,-7.563517152558249e-05,5.363688983214355e-05,0.0
2010-09-28,-7.668566001899336e-05,5.45774647887324e-05,5.84695,2.97141,0.0,0,0.0,-7.563517152558249e-05,5.382982828477717e-05,0.0
2010-09-29,-7.71604938271605e-05,5.477308294209704e-05,5.86805,2.9275,0.0,0,0.0,-7.610350076103501e-05,5.402276673741078e-05,0.0
2010-09-30,-7.586367880485526e-05,5.401234567901235e-05,5.86451,2.93809,0.0,0,0.0,-7.482445032807642e-05,5.327245053272451e-05,0.0
2010-10-01,-7.882241215574551e-05,5.320813771517999e-05,5.84466,2.90516,0.0,0,0.0,-7.774265308511885e-05,5.2479259116341905e-05,0.0
2010-10-04,-7.668566001899336e-05,5.438184663536776e-05,5.87847,2.90489,0.0,0,0.0,-7.563517152558249e-05,5.363688983214355e-05,0.0
2010-10-05,-7.026143790849675e-05,4.938271604938271e-05,5.80608,2.90492,0.0,0,0.0,-6.929895245769542e-05,4.87062404870624e-05,0.0
2010-10-06,-7.53968253968254e-05,5.362654320987656e-05,5.76882,2.86521,0.0,0,0.0,-7.436399217221135e-05,5.289193302891935e-05,0.0
2010-10-07,-7.453703703703705e-05,6.217948717948718e-05,5.80755,2.87329,0.0,0,0.0,-7.351598173515982e-05,6.132771338250791e-05,0.0
2010-10-08,-7.492997198879554e-05,5.324074074074075e-05,5.80689,2.88009,0.0,0,0.0,-7.390353401634628e-05,5.251141552511416e-05,0.0
2010-10-11,-7.523148148148149e-05,6.303418803418804e-05,5.85408,2.85635,0.0,0,0.0,-7.420091324200914e-05,6.217070600632244e-05,0.0
2010-10-12,-7.407407407407409e-05,6.196581196581198e-05,5.82709,2.88183,0.0,0,0.0,-7.305936073059361e-05,6.111696522655427e-05,0.0
2010-10-13,-7.586367880485526e-05,5.420524691358024e-05,5.7355,2.83845,0.0,0,0.0,-7.482445032807642e-05,5.346270928462709e-05,0.0
2010-10-14,-7.569444444444446e-05,5.7051282051282056e-05,5.7567,2.78916,0.0,0,0.0,-7.465753424657536e-05,5.626975763962066e-05,0.0
2010-10-15,-7.656395891690011e-05,4.880401234567902e-05,5.82959,2.81112,0.0,0,0.0,-7.55151375618741e-05,4.813546423135465e-05,0.0
2010-10-18,-7.971014492753625e-05,5.654761904761905e-05,5.85464,2.84093,0.0,0,0.0,-7.861822513400834e-05,5.5772994129158524e-05,0.0
2010-10-19,-7.285974499089252e-05,5.9908789386401334e-05,5.92621,2.8947,0.0,0,0.0,-7.186166629238714e-05,5.908812103864241e-05,0.0
2010-10-20,-7.384259259259262e-05,5.249042145593869e-05,5.84755,2.88393,0.0,0,0.0,-7.283105022831052e-05,5.177137458667926e-05,0.0
2010-10-21,-7.638888888888889e-05,6.431623931623932e-05,5.85305,2.86478,0.0,0,0.0,-7.534246575342466e-05,6.343519494204426e-05,0.0
2010-10-22,-7.523148148148149e-05,5.363984674329503e-05,5.76954,2.86655,0.0,0,0.0,-7.420091324200914e-05,5.2905054322153996e-05,0.0
2010-10-25,-7.971014492753625e-05,7.22693032015066e-05,5.78407,2.82311,0.0,0,0.0,-7.861822513400834e-05,7.127931274669144e-05,0.0
2010-10-26,-8.283730158730157e-05,6.467013888888888e-05,5.89109,2.84854,0.0,0,0.0,-8.170254403131114e-05,6.378424657534246e-05,0.0
2010-10-27,-7.523148148148149e-05,6.324786324786325e-05,5.8847,2.88506,0.0,0,0.0,-7.420091324200914e-05,6.238145416227608e-05,0.0
2010-10-28,-7.476851851851851e-05,6.260683760683763e-05,5.89586,2.87589,0.0,0,0.0,-7.374429223744291e-05,6.174920969441519e-05,0.0
2010-10-29,-7.354280510018217e-05,5.877616747181965e-05,5.83189,2.89351,0.0,0,0.0,-7.25353694138783e-05,5.797101449275363e-05,0.0
2010-11-01,-7.271906052393858e-05,6.098579782790308e-05,5.85648,2.86408,0.0,0,0.0,-7.172290900991202e-05,6.015037593984961e-05,0.0
2010-11-02,-6.879340277777778e-05,4.838709677419354e-05,5.84352,2.84896,0.0,0,0.0,-6.785102739726027e-05,4.7724259832081306e-05,0.0
2010-11-03,-7.453703703703705e-05,5.94017094017094e-05,5.78973,2.81631,0.0,0,0.0,-7.351598173515982e-05,5.858798735511065e-05,0.0
2010-11-04,-7.291666666666667e-05,6.089743589743591e-05,5.74061,2.77731,0.0,0,0.0,-7.191780821917808e-05,6.00632244467861e-05,0.0
2010-11-05,-8.23232323232323e-05,5.4761904761904766e-05,5.79508,2.80773,0.0,0,0.0,-8.119551681195515e-05,5.4011741682974567e-05,0.0
2010-11-08,-8.207070707070704e-05,5.456349206349208e-05,5.81756,2.83669,0.0,0,0.0,-8.094645080946449e-05,5.381604696673191e-05,0.0
2010-11-09,-8.23232323232323e-05,5.4761904761904766e-05,5.85851,2.85121,0.0,0,0.0,-8.119551681195515e-05,5.4011741682974567e-05,0.0
2010-11-10,-7.407407407407409e-05,6.196581196581198e-05,5.85813,2.85358,0.0,0,0.0,-7.305936073059361e-05,6.111696522655427e-05,0.0
2010-11-11,-8.484848484848482e-05,5.674603174603174e-05,5.95902,2.8868,0.0,0,0.0,-8.368617683686175e-05,5.596868884540117e-05,0.0
2010-11-12,-8.484848484848482e-05,5.674603174603174e-05,5.95825,2.90956,0.0,0,0.0,-8.368617683686175e-05,5.596868884540117e-05,0.0
2010-11-15,-8.459595959595959e-05,5.654761904761905e-05,5.97579,2.90234,0.0,0,0.0,-8.34371108343711e-05,5.5772994129158524e-05,0.0
2010-11-16,-7.407407407407409e-05,6.196581196581198e-05,6.06606,2.94831,0.0,0,0.0,-7.305936073059361e-05,6.111696522655427e-05,0.0
2010-11-17,-7.546296296296297e-05,5.897435897435899e-05,6.00995,2.94552,0.0,0,0.0,-7.442922374429223e-05,5.816649104320338e-05,0.0
2010-11-18,-7.627118644067798e-05,5.142642642642644e-05,5.98975,2.90962,0.0,0,0.0,-7.522637566751801e-05,5.072195483154389e-05,0.0
2010-11-19,-7.407407407407409e-05,6.196581196581198e-05,5.94184,2.89041,0.0,0,0.0,-7.305936073059361e-05,6.111696522655427e-05,0.0
2010-11-22,-8.383838383838383e-05,5.595238095238098e-05,6.02103,2.91104,0.0,0,0.0,-8.268991282689912e-05,5.518590998043055e-05,0.0
2010-11-23,-7.407407407407409e-05,6.196581196581198e-05,6.08684,2.978,0.0,0,0.0,-7.305936073059361e-05,6.111696522655427e-05,0.0
2010-11-24,-8.207070707070704e-05,5.456349206349208e-05,6.09359,2.99559,0.0,0,0.0,-8.094645080946449e-05,5.381604696673191e-05,0.0
2010-11-25,-8.23232323232323e-05,5.4761904761904766e-05,6.10393,2.99281,0.0,0,0.0,-8.119551681195515e-05,5.4011741682974567e-05,0.0
2010-11-26,-8.207070707070704e-05,5.456349206349208e-05,6.157,3.06482,0.0,0,0.0,-8.094645080946449e-05,5.381604696673191e-05,0.0
2010-11-29,-7.240437158469947e-05,6.06060606060606e-05,6.17072,3.1369,0.0,0,0.0,-7.141253087805975e-05,5.9775840597758395e-05,0.0
2010-11-30,-7.354280510018217e-05,6.165824915824917e-05,6.19415,3.13859,105222.4683409668,-100000,344.1688129812805,-7.25353694138783e-05,6.081361560813616e-05,344.9011467266747
2010-12-01,-7.308743169398905e-05,5.798864557988646e-05,6.15278,3.09006,105222.4683409668,-100000,864.8564041971165,-7.208623399955086e-05,5.71942805719428e-05,865.500232008985
2010-12-02,-7.638888888888889e-05,6.41025641025641e-05,6.07744,3.08219,105222.4683409668,-100000,-1049.0028273578648,-7.534246575342466e-05,6.322444678609062e-05,-1048.2275046703587
2010-12-03,-7.266666666666667e-05,5.493827160493826e-05,5.98057,3.02498,105222.4683409668,-100000,194.3275161210213,-7.167123287671231e-05,5.4185692541856914e-05,194.8826818354738
2010-12-06,-8.409090909090905e-05,5.615079365079366e-05,5.97852,3.0359,105222.4683409668,-100000,-410.23120722614567,-8.293897882938977e-05,5.5381604696673204e-05,-409.84138036359406
2010-12-07,-7.523148148148149e-05,6.303418803418804e-05,6.01224,3.04402,105222.4683409668,-100000,333.4916613884216,-7.420091324200914e-05,6.217070600632244e-05,334.2637980885649
2010-12-08,-7.453703703703705e-05,6.23931623931624e-05,5.97866,3.07869,105222.4683409668,-100000,-1767.0645500181731,-7.351598173515982e-05,6.153846153846155e-05,-1766.3317933528303
2010-12-09,-7.523148148148149e-05,6.303418803418804e-05,6.02376,3.06505,105222.4683409668,-100000,1266.541416894047,-7.420091324200914e-05,6.217070600632244e-05,1267.301829190431
2010-12-10,-7.5e-05,6.282051282051282e-05,6.01795,3.0611,105222.4683409668,-100000,27.99857691634361,-7.397260273972601e-05,6.195995785036881e-05,28.757403220554345
2010-12-13,-8.459595959595959e-05,5.654761904761905e-05,5.91404,3.05809,105222.4683409668,-100000,-1794.831886203778,-8.34371108343711e-05,5.5772994129158524e-05,-1794.4672818334557
2010-12-14,-7.685185185185185e-05,6.666666666666666e-05,5.90505,2.98782,105222.4683409668,-100000,2245.3462215116065,-7.579908675799087e-05,6.575342465753424e-05,2246.226833900166
2010-12-15,-7.615740740740742e-05,6.388888888888888e-05,5.97531,3.0204,105222.4683409668,-100000,160.42441078333331,-7.511415525114157e-05,6.301369863013698e-05,161.21693091989096
2010-12-16,-7.592592592592594e-05,6.367521367521366e-05,5.92745,3.02961,105222.4683409668,-100000,-1193.1070229764805,-7.488584474885847e-05,6.280295047418333e-05,-1192.3346132501104
2010-12-17,-8.712121212121211e-05,5.317460317460318e-05,5.98454,3.04197,105222.4683409668,-100000,624.2696821060936,-8.592777085927769e-05,5.244618395303328e-05,624.5068990224155
2010-12-20,-8.611111111111109e-05,5.773809523809526e-05,5.96427,3.05545,105222.4683409668,-100000,-823.6779367286772,-8.493150684931506e-05,5.69471624266145e-05,-823.2866343373327
2010-12-21,-7.217668488160292e-05,4.9300956585724795e-05,5.96427,3.05787,105222.4683409668,-100000,-81.24971396916317,-7.118796317089603e-05,4.8625601016057326e-05,-80.89335713221307
2010-12-22,-7.181571815718158e-05,4.91593567251462e-05,5.98242,3.05012,105222.4683409668,-100000,590.9386336169887,-7.083194119612429e-05,4.8485940879596254e-05,591.3045168128899
2010-12-23,-7.066666666666666e-05,4.852092352092353e-05,5.96006,3.04724,105222.4683409668,-100000,-309.9812800365994,-6.969863013698629e-05,4.78562533357054e-05,-309.61949054691155
2010-12-24,-7.523148148148149e-05,6.303418803418804e-05,5.96449,3.03004,105222.4683409668,-100000,665.2654944058604,-7.420091324200914e-05,6.217070600632244e-05,666.0367887908739
2010-12-27,-7.088888888888888e-05,5.946502057613169e-05,5.90578,3.03394,105222.4683409668,-100000,-1215.2748801856255,-6.991780821917807e-05,5.865043125317098e-05,-1214.560602843719
2010-12-28,-7.5e-05,6.282051282051282e-05,5.94481,3.04849,105222.4683409668,-100000,228.3352074813133,-7.397260273972601e-05,6.195995785036881e-05,229.08660989797633
2010-12-29,-6.835937499999999e-05,5.736714975845413e-05,5.90289,3.04264,105222.4683409668,-100000,-577.8016506085701,-6.742294520547944e-05,5.658129839189996e-05,-577.1180641206146
2010-12-30,-7.333333333333332e-05,6.172839506172838e-05,5.88018,2.99864,105222.4683409668,-100000,1087.9681533567225,-7.232876712328767e-05,6.0882800608827996e-05,1088.7324176858579
2010-12-31,-7.377777777777778e-05,5.3148148148148155e-05,5.85269,2.97815,105222.4683409668,-100000,201.08527046109973,-7.276712328767124e-05,5.242009132420092e-05,201.56163100772164
2011-01-03,-7.355555555555558e-05,6.19341563786008e-05,5.82903,2.98534,105222.4683409668,-100000,-703.9872363647355,-7.254794520547947e-05,6.108574327752409e-05,-703.2222224723498
2011-01-04,-7.407407407407407e-05,6.223893065998329e-05,5.8804,2.96355,105222.4683409668,-100000,1745.6798126022268,-7.305936073059361e-05,6.138634256875064e-05,1746.4726537282404
2011-01-05,-7.445355191256831e-05,6.25e-05,5.91866,2.96248,105222.4683409668,-100000,752.00231334814,-7.343364024253313e-05,6.164383561643835e-05,752.8065223896203
2011-01-06,-8.140096618357488e-05,5.7936507936507954e-05,5.96664,2.97927,105222.4683409668,-100000,285.4268071917477,-8.028588445503277e-05,5.714285714285716e-05,285.9556097260727
2011-01-07,-7.598714416896233e-05,6.382527565733674e-05,5.98419,3.01289,105222.4683409668,-100000,-855.7680695384747,-7.494622438582588e-05,6.295095681271569e-05,-854.9674726561079
2011-01-10,-8.21256038647343e-05,5.853174603174603e-05,5.97741,3.03653,105222.4683409668,-100000,-933.6349315625124,-8.100059559261465e-05,5.772994129158513e-05,-933.1332271553061
2011-01-11,-7.713498622589533e-05,6.488549618320611e-05,5.94204,3.01468,105222.4683409668,-100000,102.15128061379755,-7.607834257896526e-05,6.399665376973753e-05,102.95639263716093
2011-01-12,-8.285024154589373e-05,5.912698412698413e-05,5.9147,2.96965,105222.4683409668,-100000,1072.7184821691976,-8.171530673019655e-05,5.831702544031311e-05,1073.2558096604237
2011-01-13,-8.260869565217392e-05,5.892857142857144e-05,5.86559,2.94069,105222.4683409668,-100000,121.15179564323353,-8.147706968433593e-05,5.812133072407046e-05,121.6940862353065
2011-01-14,-8.21256038647343e-05,5.853174603174603e-05,5.84309,2.91137,105222.4683409668,-100000,648.023220770694,-8.100059559261465e-05,5.772994129158513e-05,648.5750143138198
2011-01-17,-7.552800734618917e-05,6.340118744698897e-05,5.8476,2.92332,105222.4683409668,-100000,-354.74426961896825,-7.449337710857014e-05,6.253267802990692e-05,-353.9159054130868
2011-01-18,-8.067632850241547e-05,5.7341269841269845e-05,5.80678,2.90148,105222.4683409668,-100000,27.15713752607371,-7.957117331745087e-05,5.6555772994129165e-05,27.691534916633945
2011-01-19,-7.490892531876137e-05,6.292087542087544e-05,5.82293,2.89117,105222.4683409668,-100000,695.6642960622667,-7.388277565686054e-05,6.205894562058948e-05,696.5055192196496
2011-01-20,-7.581967213114753e-05,6.376262626262625e-05,5.85813,2.92072,105222.4683409668,-100000,-427.7097414490663,-7.478104648551538e-05,6.288916562889164e-05,-426.86982920456467
2011-01-21,-8.52490421455939e-05,7.031249999999998e-05,5.82573,2.89032,105222.4683409668,-100000,513.2110672688677,-8.408124704770904e-05,6.934931506849314e-05,514.1251078434574
2011-01-24,-8.719806763285024e-05,6.26984126984127e-05,5.77828,2.87076,105222.4683409668,-100000,-175.75239258612692,-8.600357355568791e-05,6.183953033268102e-05,-175.1344821728525
2011-01-25,-7.90424570912376e-05,6.21031746031746e-05,5.75797,2.85577,105222.4683409668,-100000,177.20764880409206,-7.795968370642613e-05,6.125244618395303e-05,177.95765164356354
2011-01-26,-7.949412827461608e-05,5.7620120120120116e-05,5.76268,2.84667,105222.4683409668,-100000,443.3072657785588,-7.840516761331996e-05,5.683080340614587e-05,443.89976640145017
2011-01-27,-7.923497267759562e-05,6.691919191919191e-05,5.7985,2.85234,105222.4683409668,-100000,476.98181933904107,-7.814956209297103e-05,6.60024906600249e-05,477.9097940084156
2011-01-28,-8.695652173913045e-05,6.25e-05,5.81481,2.90913,105222.4683409668,-100000,-1832.796808908257,-8.576533650982729e-05,6.164383561643835e-05,-1832.2003753902975
2011-01-31,-8.060109289617485e-05,6.818181818181818e-05,5.75894,2.90474,105222.4683409668,-100000,-920.3252782844628,-7.949696833595329e-05,6.72478206724782e-05,-919.4305188581427
2011-02-01,-8.623188405797104e-05,6.19047619047619e-05,5.68939,2.86588,105222.4683409668,-100000,86.0609466144806,-8.505062537224541e-05,6.105675146771037e-05,86.64803835055744
2011-02-02,-7.859078590785909e-05,6.300322061191627e-05,5.71858,2.83991,105222.4683409668,-100000,1583.482950922058,-7.751419979953223e-05,6.214016279531468e-05,1584.2751751278215
2011-02-03,-7.755555555555556e-05,6.563786008230453e-05,5.73633,2.86895,105222.4683409668,-100000,-766.7377515003782,-7.649315068493152e-05,6.473871131405378e-05,-765.8530077820838
2011-02-04,-8.719806763285024e-05,7.041343669250647e-05,5.75078,2.87255,105222.4683409668,-100000,147.3851757230932,-8.600357355568791e-05,6.944886906658172e-05,148.26281356590184
2011-02-07,-8.695652173913045e-05,6.25e-05,5.76219,2.87004,105222.4683409668,-100000,319.07449254424046,-8.576533650982729e-05,6.164383561643835e-05,319.6860148782818
2011-02-08,-7.991803278688526e-05,6.9017094017094e-05,5.76302,2.85539,105222.4683409668,-100000,576.9989219141307,-7.882326521446218e-05,6.807165437302422e-05,577.9768308221641
2011-02-09,-8.194444444444445e-05,6.166272655634359e-05,5.76729,2.86942,105222.4683409668,-100000,-453.7377927183643,-8.082191780821919e-05,6.081803167201012e-05,-453.06340291420435
2011-02-10,-8.037340619307833e-05,6.944444444444443e-05,5.83944,2.89352,105222.4683409668,-100000,480.49779170987495,-7.927240062878958e-05,6.849315068493149e-05,481.4693593874304
2011-02-11,-8.151183970856101e-05,6.517094017094017e-05,5.85654,2.91385,105222.4683409668,-100000,-431.7280472189432,-8.039523916460813e-05,6.42781875658588e-05,-430.93588907713223
2011-02-14,-8.768115942028987e-05,6.309523809523811e-05,5.82101,2.9362,105222.4683409668,-100000,-1496.1615762779757,-8.648004764740917e-05,6.223091976516635e-05,-1495.5759437315628
2011-02-15,-8.08287795992714e-05,6.987179487179487e-05,5.80463,2.93244,105222.4683409668,-100000,-177.77897099145957,-7.972153604311699e-05,6.891464699683878e-05,-176.84139127094028
2011-02-16,-8.356676003734828e-05,7.06287683031869e-05,5.72498,2.90401,105222.4683409668,-100000,-509.00816256128746,-8.242200989985035e-05,6.966125092917065e-05,-508.09092900344143
2011-02-17,-8.263888888888888e-05,6.987179487179487e-05,5.70165,2.889,105222.4683409668,-100000,97.15221715104236,-8.150684931506848e-05,6.891464699683878e-05,98.06657547068137
2011-02-18,-8.719806763285024e-05,6.26984126984127e-05,5.68288,2.89335,105222.4683409668,-100000,-539.3769471516462,-8.600357355568791e-05,6.183953033268102e-05,-538.8023796730397
2011-02-21,-8.792270531400967e-05,6.329365079365079e-05,5.71753,2.90316,105222.4683409668,-100000,326.0703311682446,-8.671828469326982e-05,6.242661448140901e-05,326.65457671247816
2011-02-22,-8.792270531400967e-05,6.329365079365079e-05,5.65666,2.93627,105222.4683409668,-100000,-2440.430642936153,-8.671828469326982e-05,6.242661448140901e-05,-2439.8881546889475
2011-02-23,-8.792270531400967e-05,6.329365079365079e-05,5.61828,2.90011,105222.4683409668,-100000,547.91822837177,-8.671828469326982e-05,6.242661448140901e-05,548.4765739837153
2011-02-24,-8.768115942028987e-05,6.309523809523811e-05,5.60666,2.91321,105222.4683409668,-100000,-725.9117886092481,-8.648004764740917e-05,6.223091976516635e-05,-725.3689627066249
2011-02-25,-8.08287795992714e-05,6.354916067146283e-05,5.64082,2.89755,105222.4683409668,-100000,1283.274593852183,-7.972153604311699e-05,6.267862422390854e-05,1283.9806911811208
2011-02-28,-8.768115942028987e-05,6.309523809523811e-05,5.59717,2.88838,105222.4683409668,-100000,-553.968198932127,-8.648004764740917e-05,6.223091976516635e-05,-553.4095062291861
2011-03-01,-8.379629629629633e-05,7.094017094017094e-05,5.61359,2.89741,105222.4683409668,-100000,0.8460023168026964,-8.264840182648405e-05,6.996838777660695e-05,1.7452204478677182
2011-03-02,-8.402777777777778e-05,7.115384615384614e-05,5.54449,2.89933,105222.4683409668,-100000,-1513.213926752298,-8.287671232876712e-05,7.017913593256058e-05,-1512.3326002062731
2011-03-03,-8.425925925925925e-05,7.136752136752138e-05,5.57016,2.87507,105222.4683409668,-100000,1452.632359289224,-8.310502283105023e-05,7.038988408851422e-05,1453.5447615221713
