,Open Bid_x,Open Bid_y,Open Ask_y,Long Swap USDNOK,Open Bid_x,Open Bid_y,Open Ask_y
2020-12-23,0.04,1.95,2.15,-5.635683760683761e-05,0.04,0.03,0.33
2020-12-24,0.11,1.89,2.09,-4.954954954954954e-05,0.11,0.25,0.55
2020-12-27,0.11,-0.1,0.05,1.5015015015015015e-06,0.11,0.25,0.55
2020-12-28,0.11,-0.11,0.19,-2.002002002002e-06,0.11,0.25,0.55
2020-12-29,0.13,-0.11,0.19,-1.474926253687318e-06,0.13,-0.6,-0.3
2020-12-30,0.13,-0.11,0.19,-1.474926253687318e-06,0.13,-0.03,0.27
2020-12-31,0.04,-0.11,0.19,-4.006410256410255e-06,0.04,0.08,0.38
2021-01-01,0.04,-0.11,0.19,-4.006410256410255e-06,0.04,0.08,0.38
2021-01-02,0.04,-0.11,0.19,-4.006410256410255e-06,0.04,0.08,0.38
2021-01-03,0.04,-0.11,0.19,-4.006410256410255e-06,0.04,0.08,0.38
2021-01-04,0.04,-0.11,0.19,-4.006410256410255e-06,0.04,-0.05,0.25
2021-01-05,0.04,-0.11,0.19,-4.006410256410255e-06,0.04,-0.39,-0.09
2021-01-06,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.54,-0.24
2021-01-07,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.63,-0.33
2021-01-08,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.68,-0.38
2021-01-09,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.68,-0.38
2021-01-10,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.68,-0.38
2021-01-11,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.68,-0.38
2021-01-12,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.54,-0.24
2021-01-13,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.36,-0.06
2021-01-14,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.29,0.01
2021-01-15,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,0.05,0.3
2021-01-16,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,0.05,0.3
2021-01-17,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,0.05,0.3
2021-01-18,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.32,-0.02
2021-01-19,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.32,-0.02
2021-01-20,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.32,-0.02
2021-01-21,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.33,-0.03
2021-01-22,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.33,-0.03
2021-01-23,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.33,-0.03
2021-01-24,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.33,-0.03
2021-01-25,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.33,-0.03
2021-01-26,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.31,-0.01
2021-01-27,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.4,-0.1
2021-01-28,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.6,-0.3
2021-01-29,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.31,-0.01
2021-01-30,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.31,-0.01
2021-01-31,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.31,-0.01
2021-02-01,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.33,-0.03
2021-02-02,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.32,-0.02
2021-02-03,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.32,-0.02
2021-02-04,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.32,-0.02
2021-02-05,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.25,0.05
2021-02-06,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.25,0.05
2021-02-07,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.25,0.05
2021-02-08,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.25,0.05
2021-02-09,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.2,0.1
2021-02-10,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.21,0.09
2021-02-11,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.2,0.1
2021-02-12,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.17,0.13
2021-02-13,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.17,0.13
2021-02-14,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.17,0.13
2021-02-15,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.17,0.13
2021-02-16,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.2,0.1
2021-02-17,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.24,0.06
2021-02-18,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.24,0.06
2021-02-19,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.4,-0.1
2021-02-20,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.4,-0.1
2021-02-21,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.4,-0.1
2021-02-22,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.4,-0.1
2021-02-23,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.5,-0.2
2021-02-24,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.57,-0.27
2021-02-25,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.31,-0.01
2021-02-26,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.16,0.14
2021-02-27,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.16,0.14
2021-02-28,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.16,0.14
2021-03-01,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.15,0.15
2021-03-02,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.27,0.03
2021-03-03,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.24,0.06
2021-03-04,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.26,0.04
2021-03-05,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.24,0.06
2021-03-06,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.24,0.06
2021-03-07,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.24,0.06
2021-03-08,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.24,0.06
2021-03-09,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.16,0.14
2021-03-10,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.17,0.13
2021-03-11,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.16,0.14
2021-03-12,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.18,0.12
2021-03-13,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.18,0.12
2021-03-14,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.18,0.12
2021-03-15,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.18,0.12
2021-03-16,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.18,0.12
2021-03-17,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.17,0.13
2021-03-18,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.17,0.13
2021-03-19,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.17,0.13
2021-03-20,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.17,0.13
2021-03-21,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.17,0.13
2021-03-22,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.17,0.13
2021-03-23,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.15,0.15
2021-03-24,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.48,-0.18
2021-03-25,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.37,-0.07
2021-03-26,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.49,-0.19
2021-03-27,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.49,-0.19
2021-03-28,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.49,-0.19
2021-03-29,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.55,-0.25
2021-03-30,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.12,0.18
2021-03-31,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.07,0.23
2021-04-01,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.12,0.18
2021-04-02,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.19,0.06
2021-04-03,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.19,0.06
2021-04-04,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.19,0.06
2021-04-05,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.19,0.06
2021-04-06,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.12,0.18
2021-04-07,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.16,0.14
2021-04-08,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.19,0.11
2021-04-09,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.19,0.11
2021-04-10,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.19,0.11
2021-04-11,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.19,0.11
2021-04-12,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.19,0.11
2021-04-13,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.18,0.12
2021-04-14,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.19,0.11
2021-04-15,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.19,0.11
2021-04-16,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.2,0.1
2021-04-17,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.2,0.1
2021-04-18,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.2,0.1
2021-04-19,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.2,0.1
2021-04-20,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.21,0.09
2021-04-21,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.23,0.07
2021-04-22,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.21,0.09
2021-04-23,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.27,0.03
2021-04-24,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.1,0.53
2021-04-25,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.1,0.53
2021-04-26,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.29,0.01
2021-04-27,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.27,0.03
2021-04-28,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.23,0.07
2021-04-29,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.15,0.15
2021-04-30,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.12,0.18
2021-05-01,0.09,-0.11,0.19,-2.548419979612637e-06,0.01,-0.12,0.18
2021-05-02,0.05,-0.11,0.19,-3.703703703703703e-06,0.01,-0.12,0.18
2021-05-03,0.04,-0.11,0.19,-4.006410256410255e-06,0.04,-0.12,0.18
2021-05-04,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.17,0.13
2021-05-05,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.2,0.1
2021-05-06,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.2,0.1
2021-05-07,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.2,0.1
2021-05-08,0.08,-0.11,0.19,-2.8292181069958784e-06,0.03,-0.2,0.1
2021-05-09,0.05,-0.11,0.19,-3.703703703703703e-06,0.03,-0.2,0.1
2021-05-10,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.14,0.16
2021-05-11,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.1,0.2
2021-05-12,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.12,0.18
2021-05-13,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.2,0.1
2021-05-14,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.19,0.11
2021-05-15,0.08,-0.11,0.19,-2.8292181069958784e-06,0.03,-0.19,0.11
2021-05-16,0.08,-0.11,0.19,-2.8292181069958784e-06,0.03,-0.19,0.11
2021-05-17,0.05,-0.11,0.19,-3.703703703703703e-06,0.05,-0.19,0.11
2021-05-18,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.15,0.15
2021-05-19,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.16,0.14
2021-05-20,0.03,-0.11,0.19,-4.31499460625674e-06,0.03,-0.16,0.14
2021-05-21,-0.01,-0.11,0.19,-5.611672278338944e-06,-0.01,-0.22,0.08
2021-05-22,-0.01,-0.11,0.19,-5.611672278338944e-06,-0.01,-0.22,0.08
2021-05-23,-0.01,-0.11,0.19,-5.611672278338944e-06,-0.01,-0.22,0.08
2021-05-24,-0.01,-0.11,0.19,-5.611672278338944e-06,-0.01,-0.15,0.1
2021-05-25,-0.01,-0.11,0.19,-5.611672278338944e-06,-0.01,-0.21,0.09
2021-05-26,-0.01,-0.11,0.19,-5.611672278338944e-06,-0.01,-0.16,0.14
2021-05-27,-0.01,-0.11,0.19,-5.611672278338944e-06,-0.01,-0.19,0.11
2021-05-28,-0.01,-0.11,0.19,-5.611672278338944e-06,-0.01,-0.21,0.09
2021-05-29,-0.01,-0.11,0.19,-5.611672278338944e-06,-0.01,-0.21,0.09
2021-05-30,-0.01,-0.11,0.19,-5.611672278338944e-06,-0.01,-0.21,0.09
2021-05-31,-0.01,-0.11,0.19,-5.611672278338944e-06,-0.01,-0.21,0.09
2021-06-01,-0.01,-0.11,0.19,-5.611672278338944e-06,-0.01,-0.22,0.08
2021-06-02,-0.01,-0.11,0.19,-5.611672278338944e-06,-0.01,-0.24,0.06
2021-06-03,-0.01,-0.11,0.19,-5.611672278338944e-06,-0.01,-0.22,0.08
2021-06-04,-0.01,-0.11,0.19,-5.611672278338944e-06,-0.01,-0.23,0.07
2021-06-05,-0.01,-0.11,0.19,-5.611672278338944e-06,-0.01,-0.23,0.07
2021-06-06,-0.01,-0.11,0.19,-5.611672278338944e-06,-0.01,-0.23,0.07
2021-06-07,-0.01,-0.11,0.19,-5.611672278338944e-06,-0.01,-0.26,0.04
2021-06-08,-0.01,-0.11,0.19,-5.611672278338944e-06,-0.01,-0.24,0.06
2021-06-09,-0.01,-0.11,0.19,-5.611672278338944e-06,-0.01,-0.23,0.07
2021-06-10,-0.01,-0.11,0.19,-5.611672278338944e-06,-0.01,-0.22,0.08
2021-06-11,-0.01,-0.11,0.19,-5.611672278338944e-06,-0.01,-0.21,0.09
2021-06-12,-0.01,-0.11,0.19,-5.611672278338944e-06,-0.01,-0.21,0.09
2021-06-13,-0.01,-0.11,0.19,-5.611672278338944e-06,-0.01,-0.21,0.09
2021-06-14,-0.01,-0.11,0.19,-5.611672278338944e-06,-0.01,-0.21,0.09
2021-06-15,-0.01,-0.11,0.19,-5.611672278338944e-06,-0.01,-0.19,0.11
2021-06-16,-0.01,-0.11,0.19,-5.611672278338944e-06,-0.01,-0.16,0.14
2021-06-17,0.02,-0.11,0.19,-4.629629629629625e-06,0.02,-0.18,0.12
2021-06-18,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.15,0.15
2021-06-19,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.15,0.15
2021-06-20,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.15,0.15
2021-06-21,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.13,0.17
2021-06-22,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.14,0.16
2021-06-23,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.18,0.12
2021-06-24,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.22,0.08
2021-06-25,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.17,0.13
2021-06-26,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.17,0.13
2021-06-27,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.17,0.13
2021-06-28,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.17,0.13
2021-06-29,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.47,-0.17
2021-06-30,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.19,0.11
2021-07-01,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.18,0.12
2021-07-02,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.19,0.11
2021-07-03,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.19,0.11
2021-07-04,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.19,0.11
2021-07-05,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.17,0.13
2021-07-06,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.14,0.16
2021-07-07,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.12,0.18
2021-07-08,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.12,0.18
2021-07-09,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.11,0.19
2021-07-10,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.11,0.19
2021-07-11,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.11,0.19
2021-07-12,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.15,0.15
2021-07-13,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.12,0.18
2021-07-14,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.12,0.18
2021-07-15,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.13,0.17
2021-07-16,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.13,0.17
2021-07-17,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.13,0.17
2021-07-18,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.13,0.17
2021-07-19,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.13,0.17
2021-07-20,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.13,0.17
2021-07-21,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.14,0.16
2021-07-22,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.15,0.15
2021-07-23,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.18,0.12
2021-07-24,0.01,-0.11,0.19,-4.950495049504948e-06,0.01,-0.18,0.12
